name,date,water_depth,water_level
QB Upland Well 2,2019-03-20,-0.5208950368749997,0.6491049631250002
QB Upland Well 2,2019-03-21,-0.45884826149999997,0.7111517385
QB Upland Well 2,2019-03-22,-0.3367941507500003,0.8332058492499996
QB Upland Well 2,2019-03-23,-0.40237276883333317,0.7676272311666668
QB Upland Well 2,2019-03-24,-0.4408225860833329,0.729177413916667
QB Upland Well 2,2019-03-25,-0.456554953708333,0.7134450462916669
QB Upland Well 2,2019-03-26,-0.472362738125,0.697637261875
QB Upland Well 2,2019-03-27,-0.4879920715416667,0.6820079284583332
QB Upland Well 2,2019-03-28,-0.49366532624999976,0.6763346737500001
QB Upland Well 2,2019-03-29,-0.4976581673749998,0.6723418326250001
QB Upland Well 2,2019-03-30,-0.5054399056250001,0.6645600943749999
QB Upland Well 2,2019-03-31,-0.5120277217083337,0.6579722782916663
QB Upland Well 2,2019-04-01,-0.5252872683333338,0.6447127316666661
QB Upland Well 2,2019-04-02,-0.529768725291667,0.640231274708333
QB Upland Well 2,2019-04-03,-0.5302360969583337,0.6397639030416662
QB Upland Well 2,2019-04-04,-0.5410026406250005,0.6289973593749995
QB Upland Well 2,2019-04-05,-0.543697463166667,0.6263025368333329
QB Upland Well 2,2019-04-06,-0.5454394848333337,0.6245605151666662
QB Upland Well 2,2019-04-07,-0.5541825216250005,0.6158174783749994
QB Upland Well 2,2019-04-08,-0.556966569666667,0.6130334303333329
QB Upland Well 2,2019-04-09,-0.5581509319583334,0.6118490680416665
QB Upland Well 2,2019-04-10,-0.5680762066250005,0.6019237933749995
QB Upland Well 2,2019-04-11,-0.5773514097916671,0.5926485902083328
QB Upland Well 2,2019-04-12,-0.5799123940833338,0.5900876059166661
QB Upland Well 2,2019-04-13,-0.5467768051250003,0.6232231948749997
QB Upland Well 2,2019-04-14,-0.5315893503750001,0.6384106496249998
QB Upland Well 2,2019-04-15,-0.4597670717083332,0.7102329282916667
QB Upland Well 2,2019-04-16,-0.4670814382916663,0.7029185617083336
QB Upland Well 2,2019-04-17,-0.4988967022916664,0.6711032977083335
QB Upland Well 2,2019-04-18,-0.5135668615833331,0.6564331384166668
QB Upland Well 2,2019-04-19,-0.5248698204583333,0.6451301795416666
QB Upland Well 2,2019-04-20,-0.4591881681666668,0.7108118318333331
QB Upland Well 2,2019-04-21,-0.47485043004166644,0.6951495699583334
QB Upland Well 2,2019-04-22,-0.503752056583333,0.6662479434166669
QB Upland Well 2,2019-04-23,-0.5166472657499998,0.6533527342500002
QB Upland Well 2,2019-04-24,-0.5259840770000004,0.6440159229999995
QB Upland Well 2,2019-04-25,-0.5404556033333339,0.6295443966666661
QB Upland Well 2,2019-04-26,-0.5275465854583336,0.6424534145416664
QB Upland Well 2,2019-04-27,-0.4580601029166667,0.7119398970833332
QB Upland Well 2,2019-04-28,-0.5093966316666668,0.6606033683333331
QB Upland Well 2,2019-04-29,-0.5307236505833333,0.6392763494166667
QB Upland Well 2,2019-04-30,-0.5344381931249997,0.6355618068750002
QB Upland Well 2,2019-05-01,-0.5469669404166666,0.6230330595833333
QB Upland Well 2,2019-05-02,-0.5512019650416666,0.6187980349583333
QB Upland Well 2,2019-05-03,-0.5572639880000003,0.6127360119999996
QB Upland Well 2,2019-05-04,-0.5610539473333331,0.6089460526666668
QB Upland Well 2,2019-05-05,-0.5407508972500003,0.6292491027499997
QB Upland Well 2,2019-05-06,-0.4632574882916669,0.706742511708333
QB Upland Well 2,2019-05-07,-0.5163137323333331,0.6536862676666668
QB Upland Well 2,2019-05-08,-0.5429804725416665,0.6270195274583334
QB Upland Well 2,2019-05-09,-0.5532966398750001,0.6167033601249998
QB Upland Well 2,2019-05-10,-0.5648141648333334,0.6051858351666666
QB Upland Well 2,2019-05-11,-0.54633598866666655,0.6236640113333334
QB Upland Well 2,2019-05-12,-0.5052125930416667,0.6647874069583333
QB Upland Well 2,2019-05-13,-0.4421131692083336,0.7278868307916664
QB Upland Well 2,2019-05-14,-0.43348166429166657,0.7365183357083334
QB Upland Well 2,2019-05-15,-0.48473640300000015,0.6852635969999998
QB Upland Well 2,2019-05-16,-0.5117101214166673,0.6582898785833327
QB Upland Well 2,2019-05-17,-0.5300799523333337,0.6399200476666662
QB Upland Well 2,2019-05-18,-0.5516693367083335,0.6183306632916664
QB Upland Well 2,2019-05-19,-0.5693997182083336,0.6006002817916664
QB Upland Well 2,2019-05-20,-0.5874891261250003,0.5825108738749997
QB Upland Well 2,2019-05-21,-0.6078272290833335,0.5621727709166664
QB Upland Well 2,2019-05-22,-0.623221814458333,0.5467781855416669
QB Upland Well 2,2019-05-23,-0.6298999182499999,0.54010008175
QB Upland Well 2,2019-05-24,-0.6204441396666669,0.549555860333333
QB Upland Well 2,2019-05-25,-0.6521075078750002,0.5178924921249998
QB Upland Well 2,2019-05-26,-0.6636898275416665,0.5063101724583334
QB Upland Well 2,2019-05-27,-0.6349581543333336,0.5350418456666663
QB Upland Well 2,2019-05-28,-0.6403116843333334,0.5296883156666665
QB Upland Well 2,2019-05-29,-0.6442737214166667,0.5257262785833332
QB Upland Well 2,2019-05-30,-0.6705187649166668,0.49948123508333314
QB Upland Well 2,2019-05-31,-0.5891536065833332,0.5808463934166668
QB Upland Well 2,2019-06-01,-0.6351960890000002,0.5348039109999997
QB Upland Well 2,2019-06-02,-0.6691835690416668,0.5008164309583332
QB Upland Well 2,2019-06-03,-0.6943196670416665,0.47568033295833345
QB Upland Well 2,2019-06-04,-0.7197096328333332,0.4502903671666667
QB Upland Well 2,2019-06-05,-0.7347186365833331,0.43528136341666673
QB Upland Well 2,2019-06-06,-0.7370501838750003,0.4329498161249996
QB Upland Well 2,2019-06-07,-0.7600693006666668,0.40993069933333315
QB Upland Well 2,2019-06-08,-0.7776743415833335,0.39232565841666645
QB Upland Well 2,2019-06-09,-0.8003174366250002,0.3696825633749997
QB Upland Well 2,2019-06-10,-0.789489284875,0.3805107151249999
QB Upland Well 2,2019-06-11,-0.7870716987083334,0.38292830129166655
QB Upland Well 2,2019-06-12,-0.8243275937916666,0.3456724062083333
QB Upland Well 2,2019-06-13,-0.710620316125,0.459379683875
QB Upland Well 2,2019-06-14,-0.6563425325,0.5136574675
QB Upland Well 2,2019-06-15,-0.7259554178333331,0.44404458216666687
QB Upland Well 2,2019-06-16,-0.7658370919166668,0.4041629080833331
QB Upland Well 2,2019-06-17,-0.8001326123750002,0.36986738762499977
QB Upland Well 2,2019-06-18,-0.8134378339583331,0.3565621660416668
QB Upland Well 2,2019-06-19,-0.8027860087916667,0.36721399120833315
QB Upland Well 2,2019-06-20,-0.8168103454166666,0.35318965458333335
QB Upland Well 2,2019-06-21,-0.7588031483333333,0.4111968516666666
QB Upland Well 2,2019-06-22,-0.8081151080000004,0.36188489199999946
QB Upland Well 2,2019-06-23,-0.8455802581249998,0.32441974187500017
QB Upland Well 2,2019-06-24,-0.865169504208333,0.3048304957916669
QB Upland Well 2,2019-06-25,-0.8819130941666667,0.2880869058333332
QB Upland Well 2,2019-06-26,-0.9093584330833335,0.26064156691666646
QB Upland Well 2,2019-06-27,-0.9341185093333335,0.23588149066666633
QB Upland Well 2,2019-06-28,-0.9548411317083335,0.21515886829166642
QB Upland Well 2,2019-06-29,-0.9743252191666665,0.19567478083333342
QB Upland Well 2,2019-06-30,-0.9271419250000003,0.24285807499999967
QB Upland Well 2,2019-07-01,-0.9774767912916666,0.19252320870833325
QB Upland Well 2,2019-07-02,-1.010271411375,0.15972858862500003
QB Upland Well 2,2019-07-03,-1.036829806333333,0.13317019366666702
QB Upland Well 2,2019-07-04,-1.0628677192083333,0.10713228079166659
QB Upland Well 2,2019-07-05,-1.0652948652499996,0.10470513475000022
QB Upland Well 2,2019-07-06,-1.089025661625,0.08097433837499984
QB Upland Well 2,2019-07-07,-1.09932802025,0.07067197974999996
QB Upland Well 2,2019-07-08,-1.0954743284166673,0.07452567158333279
QB Upland Well 2,2019-07-09,-1.0884626912083335,0.08153730879166636
QB Upland Well 2,2019-07-10,-1.12522890825,0.044771091749999985
QB Upland Well 2,2019-07-11,-1.1542410044583333,0.01575899554166668
QB Upland Well 2,2019-07-12,-0.7028300802083335,0.46716991979166644
QB Upland Well 2,2019-07-13,-0.7901977778333334,0.3798022221666665
QB Upland Well 2,2019-07-14,-0.852140456791667,0.317859543208333
QB Upland Well 2,2019-07-15,-0.8956187682916665,0.2743812317083334
QB Upland Well 2,2019-07-16,-0.926540715083333,0.24345928491666685
QB Upland Well 2,2019-07-17,-0.9565396028333334,0.2134603971666666
QB Upland Well 2,2019-07-18,-0.9880128357500002,0.18198716424999978
QB Upland Well 2,2019-07-19,-1.0191886503333332,0.1508113496666667
QB Upland Well 2,2019-07-20,-1.0583458983333334,0.11165410166666652
QB Upland Well 2,2019-07-21,-1.0976730996666666,0.07232690033333329
QB Upland Well 2,2019-07-22,-1.1376992340833332,0.032300765916666765
QB Upland Well 2,2019-07-23,-1.1644987503333337,0.0055012496666662
QB Upland Well 2,2019-07-24,-1.1601426339583334,0.009857366041666406
QB Upland Well 2,2019-07-25,-1.1897155761666667,-0.019715576166666828
QB Upland Well 2,2019-07-26,-1.2210337266666667,-0.05103372666666681
QB Upland Well 2,2019-07-27,-1.2450385727916666,-0.07503857279166662
QB Upland Well 2,2019-07-28,-1.2700365837083332,-0.10003658370833327
QB Upland Well 2,2019-07-29,-1.2941051623333335,-0.12410516233333356
QB Upland Well 2,2019-07-30,-1.3192253272083334,-0.14922532720833342
QB Upland Well 2,2019-07-31,-1.3465729429583335,-0.17657294295833356
QB Upland Well 2,2019-08-01,-1.2907868234999997,-0.12078682349999989
QB Upland Well 2,2019-08-02,-1.1407031592500003,0.029296840749999567
QB Upland Well 2,2019-08-03,-1.1432981342083335,0.02670186579166646
QB Upland Well 2,2019-08-04,-1.1885588312916666,-0.01855883129166661
QB Upland Well 2,2019-08-05,-1.2293136406249996,-0.05931364062499957
QB Upland Well 2,2019-08-06,-1.2545952611666666,-0.0845952611666666
QB Upland Well 2,2019-08-07,-1.2856977833749996,-0.11569778337499977
QB Upland Well 2,2019-08-08,-1.1606907334583332,0.009309266541666786
QB Upland Well 2,2019-08-09,-1.1809289888333332,-0.010928988833333297
QB Upland Well 2,2019-08-10,-1.2303291117916668,-0.060329111791666966
QB Upland Well 2,2019-08-11,-1.272869493333333,-0.10286949333333323
QB Upland Well 2,2019-08-12,-1.3072276840833332,-0.13722768408333338
QB Upland Well 2,2019-08-13,-1.3349884988749998,-0.16498849887499986
QB Upland Well 2,2019-08-14,-1.3478348464583332,-0.1778348464583333
QB Upland Well 2,2019-08-15,-1.3599482702916668,-0.18994827029166683
QB Upland Well 2,2019-08-16,-1.3727701870833338,-0.20277018708333389
QB Upland Well 2,2019-08-17,-1.3859107663750003,-0.2159107663750004
QB Upland Well 2,2019-08-18,-1.4008337312499999,-0.23083373124999995
QB Upland Well 2,2019-08-19,-1.4230349476250002,-0.25303494762500023
QB Upland Well 2,2019-08-20,-1.4439508919166666,-0.27395089191666666
QB Upland Well 2,2019-08-21,-1.4635688176250001,-0.2935688176250002
QB Upland Well 2,2019-08-22,-1.4827799175416667,-0.3127799175416668
QB Upland Well 2,2019-08-23,-1.4776632599999997,-0.30766325999999977
QB Upland Well 2,2019-08-24,-1.4378580649166668,-0.26785806491666697
QB Upland Well 2,2019-08-25,-1.4542585615833334,-0.2842585615833334
QB Upland Well 2,2019-08-26,-1.4786702335,-0.3086702335000001
QB Upland Well 2,2019-08-27,-1.49244282675,-0.3224428267500002
QB Upland Well 2,2019-08-28,-1.5047028353333334,-0.33470283533333345
QB Upland Well 2,2019-08-29,-1.5196672263333333,-0.3496672263333333
QB Upland Well 2,2019-08-30,-1.536854819375,-0.36685481937500014
QB Upland Well 2,2019-08-31,-1.5551683532499996,-0.3851683532499996
QB Upland Well 2,2019-09-01,-1.5713362262916666,-0.4013362262916667
QB Upland Well 2,2019-09-02,-1.5854083622916668,-0.41540836229166683
QB Upland Well 2,2019-09-03,-1.5091258708333333,-0.3391258708333334
QB Upland Well 2,2019-09-04,-1.4190017425833332,-0.24900174258333332
QB Upland Well 2,2019-09-05,-1.4015092957500002,-0.23150929575000018
QB Upland Well 2,2019-09-06,-1.3709219445833332,-0.20092194458333323
QB Upland Well 2,2019-09-07,-1.374554697083333,-0.20455469708333326
QB Upland Well 2,2019-09-08,-1.4024079239999996,-0.23240792399999977
QB Upland Well 2,2019-09-09,-1.4330621942916666,-0.26306219429166666
QB Upland Well 2,2019-09-10,-1.4631736761250003,-0.2931736761250003
QB Upland Well 2,2019-09-11,-1.4890246403333334,-0.31902464033333344
QB Upland Well 2,2019-09-12,-1.5135191644999997,-0.3435191644999997
QB Upland Well 2,2019-09-13,-1.5425132031666668,-0.37251320316666686
QB Upland Well 2,2019-09-14,-1.563276189458333,-0.3932761894583331
QB Upland Well 2,2019-09-15,-1.5813156735833331,-0.4113156735833332
QB Upland Well 2,2019-09-16,-1.600306896375,-0.43030689637500014
QB Upland Well 2,2019-09-17,-1.614901638875,-0.44490163887500006
QB Upland Well 2,2019-09-18,-1.6297683067083333,-0.45976830670833335
QB Upland Well 2,2019-09-19,-1.64408793725,-0.4740879372500001
QB Upland Well 2,2019-09-20,-1.65912880725,-0.48912880725
QB Upland Well 2,2019-09-21,-1.6713282699583332,-0.5013282699583332
QB Upland Well 2,2019-09-22,-1.6834693112083332,-0.5134693112083333
QB Upland Well 2,2019-09-23,-1.6984984969166668,-0.5284984969166668
QB Upland Well 2,2019-09-24,-1.7158294880833334,-0.5458294880833334
QB Upland Well 2,2019-09-25,-1.7316627655,-0.5616627655000002
QB Upland Well 2,2019-09-26,-1.7469851207083336,-0.5769851207083336
QB Upland Well 2,2019-09-27,-1.7620164308333335,-0.5920164308333336
QB Upland Well 2,2019-09-28,-1.7763073817500008,-0.6063073817500008
QB Upland Well 2,2019-09-29,-1.7892865053749998,-0.619286505375
QB Upland Well 2,2019-09-30,-1.8025534874583335,-0.6325534874583336
QB Upland Well 2,2019-10-01,-1.8148177448750005,-0.6448177448750004
QB Upland Well 2,2019-10-02,-1.8275121966666665,-0.6575121966666667
QB Upland Well 2,2019-10-03,-1.8424319749166667,-0.6724319749166667
QB Upland Well 2,2019-10-04,-1.8519748545833332,-0.6819748545833334
QB Upland Well 2,2019-10-05,-1.8663146670833333,-0.6963146670833332
QB Upland Well 2,2019-10-06,-1.8759573943333334,-0.7059573943333335
QB Upland Well 2,2019-10-07,-1.8857063424166667,-0.7157063424166668
QB Upland Well 2,2019-10-08,-1.8965727336666667,-0.7265727336666667
QB Upland Well 2,2019-10-09,-1.9053008995416665,-0.7353008995416666
QB Upland Well 2,2019-10-10,-1.9169862534166668,-0.746986253416667
QB Upland Well 2,2019-10-11,-1.928565386458333,-0.7585653864583332
QB Upland Well 2,2019-10-12,-1.938318583375,-0.7683185833750001
QB Upland Well 2,2019-10-13,-1.9468162500416666,-0.7768162500416667
QB Upland Well 2,2019-10-14,-1.95542119975,-0.7854211997500001
QB Upland Well 2,2019-10-15,-1.9653910871666664,-0.7953910871666665
QB Upland Well 2,2019-10-16,-1.9713213962916665,-0.8013213962916665
QB Upland Well 2,2019-10-17,-1.9279737364166667,-0.7579737364166668
QB Upland Well 2,2019-10-18,-1.895875925,-0.7258759249999999
QB Upland Well 2,2019-10-19,-1.8813109243333335,-0.7113109243333336
QB Upland Well 2,2019-10-20,-1.8706357305833334,-0.7006357305833335
QB Upland Well 2,2019-10-21,-1.84056248825,-0.67056248825
QB Upland Well 2,2019-10-22,-1.8045738077083333,-0.6345738077083333
QB Upland Well 2,2019-10-23,-1.766604108625,-0.5966041086250001
QB Upland Well 2,2019-10-24,-1.725914094,-0.5559140939999999
QB Upland Well 2,2019-10-25,-1.6948487490833337,-0.5248487490833338
QB Upland Well 2,2019-10-26,-1.6730331143333335,-0.5030331143333336
QB Upland Well 2,2019-10-27,-1.6556819412083335,-0.48568194120833347
QB Upland Well 2,2019-10-28,-1.569018487708333,-0.3990184877083331
QB Upland Well 2,2019-10-29,-1.4912159761250003,-0.3212159761250003
QB Upland Well 2,2019-10-30,-1.4637451442083333,-0.29374514420833336
QB Upland Well 2,2019-10-31,-1.4452913988333334,-0.2752913988333333
QB Upland Well 2,2019-11-01,-1.4351080075416667,-0.26510800754166686
QB Upland Well 2,2019-11-02,-1.4162240677916669,-0.24622406779166697
QB Upland Well 2,2019-11-03,-1.4069616111249998,-0.2369616111249999
QB Upland Well 2,2019-11-04,-1.4085878520833335,-0.2385878520833335
QB Upland Well 2,2019-11-05,-1.4053884805833334,-0.23538848058333342
QB Upland Well 2,2019-11-06,-1.412928035333333,-0.24292803533333313
QB Upland Well 2,2019-11-07,-1.4132551955,-0.2432551954999999
QB Upland Well 2,2019-11-08,-1.4183792884999997,-0.24837928849999988
QB Upland Well 2,2019-11-09,-1.4277129131250001,-0.2577129131250002
QB Upland Well 2,2019-11-10,-1.4248810657083333,-0.2548810657083333
QB Upland Well 2,2019-11-11,-1.4288919643750002,-0.25889196437500034
QB Upland Well 2,2019-11-12,-1.4288069877083331,-0.2588069877083333
QB Upland Well 2,2019-11-13,-1.4311619035833332,-0.26116190358333335
QB Upland Well 2,2019-11-14,-1.4234874483750002,-0.25348744837500026
QB Upland Well 2,2019-11-15,-1.4168879479999998,-0.246887948
QB Upland Well 2,2019-11-16,-1.4231252353333332,-0.25312523533333336
QB Upland Well 2,2019-11-17,-1.429824583291667,-0.25982458329166697
QB Upland Well 2,2019-11-18,-1.4258158090416664,-0.2558158090416665
QB Upland Well 2,2019-11-19,-1.431538987541666,-0.2615389875416661
QB Upland Well 2,2019-11-20,-1.4423618282500001,-0.27236182825000016
QB Upland Well 2,2019-11-21,-1.4537635725000002,-0.2837635725000002
QB Upland Well 2,2019-11-22,-1.452195753,-0.282195753
QB Upland Well 2,2019-11-23,-1.4599350029166667,-0.28993500291666685
QB Upland Well 2,2019-11-24,-1.4263129225416666,-0.25631292254166677
QB Upland Well 2,2019-11-25,-1.366224859333333,-0.19622485933333314
QB Upland Well 2,2019-11-26,-1.3521569721666666,-0.18215697216666676
QB Upland Well 2,2019-11-27,-1.349443029875,-0.17944302987499997
QB Upland Well 2,2019-11-28,-1.3520560623749998,-0.18205606237499983
QB Upland Well 2,2019-11-29,-1.3657861672916671,-0.19578616729166728
QB Upland Well 2,2019-11-30,-1.3673805420000003,-0.19738054200000038
QB Upland Well 2,2019-12-01,-1.3669620319166669,-0.1969620319166669
QB Upland Well 2,2019-12-02,-1.3032252830833335,-0.1332252830833335
QB Upland Well 2,2019-12-03,-1.2643346493749994,-0.09433464937499954
QB Upland Well 2,2019-12-04,-1.2594676107916665,-0.0894676107916666
QB Upland Well 2,2019-12-05,-1.2640117380416669,-0.09401173804166692
QB Upland Well 2,2019-12-06,-1.2766456439583331,-0.1066456439583331
QB Upland Well 2,2019-12-07,-1.2828128255416669,-0.112812825541667
QB Upland Well 2,2019-12-08,-1.294499241625,-0.12449924162500017
QB Upland Well 2,2019-12-09,-1.2826588053333334,-0.11265880533333353
QB Upland Well 2,2019-12-10,-1.204196662375,-0.03419666237500009
QB Upland Well 2,2019-12-11,-1.1567127632500003,0.013287236749999728
QB Upland Well 2,2019-12-12,-1.133125365,0.03687463499999991
QB Upland Well 2,2019-12-13,-1.1246882442083335,0.04531175579166649
QB Upland Well 2,2019-12-14,-1.0857816773750002,0.0842183226249997
QB Upland Well 2,2019-12-15,-1.055983547,0.11401645299999988
QB Upland Well 2,2019-12-16,-1.0745413887916668,0.09545861120833299
QB Upland Well 2,2019-12-17,-1.0560101022083335,0.11398989779166639
QB Upland Well 2,2019-12-18,-1.041642672291667,0.1283573277083329
QB Upland Well 2,2019-12-19,-1.0598776027499999,0.11012239725000005
QB Upland Well 2,2019-12-20,-1.0748536780416666,0.09514632195833336
QB Upland Well 2,2019-12-21,-1.0843179542916659,0.08568204570833395
QB Upland Well 2,2019-12-22,-1.0886645107916666,0.08133548920833333
QB Upland Well 2,2019-12-23,-1.0927019646666671,0.07729803533333289
QB Upland Well 2,2019-12-24,-1.0974595957916669,0.07254040420833299
QB Upland Well 2,2019-12-25,-1.1100935017083338,0.05990649829166613
QB Upland Well 2,2019-12-26,-1.1173239538333337,0.052676046166666254
