date,water_depth,water_level,water_level_gf,wetland,year,wateryear,inund,inund_gf,delta_1d,dir_1d,well_dry
2017-11-26,0.37336482044444413,0.37336482044444413,0.37336482044444413,BB,2017,2018,1,1,-0.0017317536527785005,-1,0
2017-11-27,0.3704104650000001,0.3704104650000001,0.3704104650000001,BB,2017,2018,1,1,-0.0029543554444440567,-1,0
2017-11-28,0.3663999204027776,0.3663999204027776,0.3663999204027776,BB,2017,2018,1,1,-0.0040105445972224985,-1,0
2017-11-29,0.36277265597916675,0.36277265597916675,0.36277265597916675,BB,2017,2018,1,1,-0.003627264423610832,-1,0
2017-11-30,0.3572284595833333,0.3572284595833333,0.3572284595833333,BB,2017,2018,1,1,-0.005544196395833423,-1,0
2017-12-01,0.35060204993055555,0.35060204993055555,0.35060204993055555,BB,2017,2018,1,1,-0.006626409652777776,-1,0
2017-12-02,0.34490790512499986,0.34490790512499986,0.34490790512499986,BB,2017,2018,1,1,-0.00569414480555569,-1,0
2017-12-03,0.3450587387083331,0.3450587387083331,0.3450587387083331,BB,2017,2018,1,1,1.5083358333323194e-4,1,0
2017-12-04,0.3417928021527779,0.3417928021527779,0.3417928021527779,BB,2017,2018,1,1,-0.0032659365555551823,-1,0
2017-12-05,0.33845711391666666,0.33845711391666666,0.33845711391666666,BB,2017,2018,1,1,-0.003335688236111245,-1,0
2017-12-06,0.34424614933333303,0.34424614933333303,0.34424614933333303,BB,2017,2018,1,1,0.005789035416666366,1,0
2017-12-07,0.34400609024999984,0.34400609024999984,0.34400609024999984,BB,2017,2018,1,1,-2.4005908333318837e-4,-1,0
2017-12-08,0.34144829258333304,0.34144829258333304,0.34144829258333304,BB,2017,2018,1,1,-0.0025577976666668056,-1,0
2017-12-09,0.339842941722222,0.339842941722222,0.339842941722222,BB,2017,2018,1,1,-0.0016053508611110212,-1,0
2017-12-10,0.34349021106944466,0.34349021106944466,0.34349021106944466,BB,2017,2018,1,1,0.003647269347222648,1,0
2017-12-11,0.3480874487361108,0.3480874487361108,0.3480874487361108,BB,2017,2018,1,1,0.004597237666666143,1,0
2017-12-12,0.3516302675972219,0.3516302675972219,0.3516302675972219,BB,2017,2018,1,1,0.0035428188611110745,1,0
2017-12-13,0.3520742706805556,0.3520742706805556,0.3520742706805556,BB,2017,2018,1,1,4.440030833336994e-4,1,0
2017-12-14,0.35285463973611125,0.35285463973611125,0.35285463973611125,BB,2017,2018,1,1,7.803690555556742e-4,1,0
2017-12-15,0.34768770433333296,0.34768770433333296,0.34768770433333296,BB,2017,2018,1,1,-0.005166935402778294,-1,0
2017-12-16,0.3447790238472224,0.3447790238472224,0.3447790238472224,BB,2017,2018,1,1,-0.0029086804861105375,-1,0
2017-12-17,0.3425395346111111,0.3425395346111111,0.3425395346111111,BB,2017,2018,1,1,-0.002239489236111336,-1,0
2017-12-18,0.3411452091388889,0.3411452091388889,0.3411452091388889,BB,2017,2018,1,1,-0.0013943254722221798,-1,0
2017-12-19,0.33858174636111144,0.33858174636111144,0.33858174636111144,BB,2017,2018,1,1,-0.00256346277777747,-1,0
2017-12-20,0.33668198675694455,0.33668198675694455,0.33668198675694455,BB,2017,2018,1,1,-0.001899759604166884,-1,0
2017-12-21,0.3344862250972225,0.3344862250972225,0.3344862250972225,BB,2017,2018,1,1,-0.002195761659722073,-1,0
2017-12-22,0.33109105319444476,0.33109105319444476,0.33109105319444476,BB,2017,2018,1,1,-0.003395171902777716,-1,0
2017-12-23,0.3297399241944448,0.3297399241944448,0.3297399241944448,BB,2017,2018,1,1,-0.001351128999999951,-1,0
2017-12-24,0.33242908162500023,0.33242908162500023,0.33242908162500023,BB,2017,2018,1,1,0.0026891574305554222,1,0
2017-12-25,0.33259266170833335,0.33259266170833335,0.33259266170833335,BB,2017,2018,1,1,1.635800833331147e-4,1,0
2017-12-26,0.3293631943055553,0.3293631943055553,0.3293631943055553,BB,2017,2018,1,1,-0.0032294674027780745,-1,0
2017-12-27,0.3247195735416665,0.3247195735416665,0.3247195735416665,BB,2017,2018,1,1,-0.0046436207638888005,-1,0
2017-12-28,0.31809493423611135,0.31809493423611135,0.31809493423611135,BB,2017,2018,1,1,-0.0066246393055551245,-1,0
2017-12-29,0.3147624326250002,0.3147624326250002,0.3147624326250002,BB,2017,2018,1,1,-0.0033325016111111494,-1,0
2017-12-30,0.3116664494027773,0.3116664494027773,0.3116664494027773,BB,2017,2018,1,1,-0.0030959832222228756,-1,0
2017-12-31,0.3056986089166666,0.3056986089166666,0.3056986089166666,BB,2017,2018,1,1,-0.005967840486110709,-1,0
2018-01-01,0.29923082237500037,0.29923082237500037,0.29923082237500037,BB,2018,2018,1,1,-0.006467786541666243,-1,0
2018-01-02,0.29379585640277794,0.29379585640277794,0.29379585640277794,BB,2018,2018,1,1,-0.0054349659722224275,-1,0
2018-01-03,0.292914341509259,0.292914341509259,0.292914341509259,BB,2018,2018,1,1,-8.815148935189532e-4,-1,0
2018-01-04,0.29786765501388884,0.29786765501388884,0.29786765501388884,BB,2018,2018,1,1,0.004953313504629853,1,0
2018-01-05,0.2985760299490739,0.2985760299490739,0.2985760299490739,BB,2018,2018,1,1,7.083749351850521e-4,1,0
2018-01-06,0.2893299784999998,0.2893299784999998,0.2893299784999998,BB,2018,2018,1,1,-0.009246051449074089,-1,0
2018-01-07,0.28161268088888863,0.28161268088888863,0.28161268088888863,BB,2018,2018,1,1,-0.0077172976111111735,-1,0
2018-01-08,0.2812464550601853,0.2812464550601853,0.2812464550601853,BB,2018,2018,1,1,-3.66225828703326e-4,-1,0
2018-01-09,0.2865347182592594,0.2865347182592594,0.2865347182592594,BB,2018,2018,1,1,0.005288263199074106,1,0
2018-01-10,0.2944813348472225,0.2944813348472225,0.2944813348472225,BB,2018,2018,1,1,0.007946616587963085,1,0
2018-01-11,0.31937064644444474,0.31937064644444474,0.31937064644444474,BB,2018,2018,1,1,0.02488931159722224,1,0
2018-01-12,0.3719180926944446,0.3719180926944446,0.3719180926944446,BB,2018,2018,1,1,0.05254744624999985,1,0
2018-01-13,0.4399169524652776,0.4399169524652776,0.4399169524652776,BB,2018,2018,1,1,0.06799885977083303,1,0
2018-01-14,0.4518209442222223,0.4518209442222223,0.4518209442222223,BB,2018,2018,1,1,0.011903991756944676,1,0
2018-01-15,0.4509304595694446,0.4509304595694446,0.4509304595694446,BB,2018,2018,1,1,-8.9048465277769e-4,-1,0
2018-01-16,0.4492613762083331,0.4492613762083331,0.4492613762083331,BB,2018,2018,1,1,-0.0016690833611114897,-1,0
2018-01-17,0.4469744416666663,0.4469744416666663,0.4469744416666663,BB,2018,2018,1,1,-0.0022869345416668407,-1,0
2018-01-18,0.4457263468749999,0.4457263468749999,0.4457263468749999,BB,2018,2018,1,1,-0.0012480947916663765,-1,0
2018-01-19,0.4431480131805556,0.4431480131805556,0.4431480131805556,BB,2018,2018,1,1,-0.0025783336944443236,-1,0
2018-01-20,0.4415532844027779,0.4415532844027779,0.4415532844027779,BB,2018,2018,1,1,-0.0015947287777776653,-1,0
2018-01-21,0.4399065074166667,0.4399065074166667,0.4399065074166667,BB,2018,2018,1,1,-0.0016467769861112092,-1,0
2018-01-22,0.43645114370833343,0.43645114370833343,0.43645114370833343,BB,2018,2018,1,1,-0.00345536370833327,-1,0
2018-01-23,0.4449095086666665,0.4449095086666665,0.4449095086666665,BB,2018,2018,1,1,0.008458364958333076,1,0
2018-01-24,0.47075421764814773,0.47075421764814773,0.47075421764814773,BB,2018,2018,1,1,0.025844708981481224,1,0
2018-01-25,0.4649950420879627,0.4649950420879627,0.4649950420879627,BB,2018,2018,1,1,-0.005759175560185015,-1,0
2018-01-26,0.46113509502777794,0.46113509502777794,0.46113509502777794,BB,2018,2018,1,1,-0.0038599470601847763,-1,0
2018-01-27,0.45836343941666646,0.45836343941666646,0.45836343941666646,BB,2018,2018,1,1,-0.0027716556111114787,-1,0
2018-01-28,0.4748630755277774,0.4748630755277774,0.4748630755277774,BB,2018,2018,1,1,0.016499636111110938,1,0
2018-01-29,0.4929575584398144,0.4929575584398144,0.4929575584398144,BB,2018,2018,1,1,0.018094482912037024,1,0
2018-01-30,0.480692002768518,0.480692002768518,0.480692002768518,BB,2018,2018,1,1,-0.012265555671296446,-1,0
2018-01-31,0.4745699060277774,0.4745699060277774,0.4745699060277774,BB,2018,2018,1,1,-0.006122096740740601,-1,0
2018-02-01,0.4723290005138885,0.4723290005138885,0.4723290005138885,BB,2018,2018,1,1,-0.002240905513888891,-1,0
2018-02-02,0.47483793659722184,0.47483793659722184,0.47483793659722184,BB,2018,2018,1,1,0.0025089360833333574,1,0
2018-02-03,0.4738204590370368,0.4738204590370368,0.4738204590370368,BB,2018,2018,1,1,-0.0010174775601850539,-1,0
2018-02-04,0.4737273387731481,0.4737273387731481,0.47372733877314815,BB,2018,2018,1,1,-9.312026388863526e-5,-1,0
2018-02-05,0.49613002066203704,0.49613002066203704,0.49613002066203704,BB,2018,2018,1,1,0.022402681888888887,1,0
2018-02-06,0.4832309167314815,0.4832309167314815,0.4832309167314815,BB,2018,2018,1,1,-0.012899103930555544,-1,0
2018-02-07,0.4811924209166666,0.4811924209166666,0.4811924209166666,BB,2018,2018,1,1,-0.0020384958148149113,-1,0
2018-02-08,0.4949493170879626,0.4949493170879626,0.4949493170879626,BB,2018,2018,1,1,0.013756896171295996,1,0
2018-02-09,0.4860711437916662,0.4860711437916662,0.4860711437916662,BB,2018,2018,1,1,-0.008878173296296366,-1,0
2018-02-10,0.4852806247453701,0.4852806247453701,0.4852806247453701,BB,2018,2018,1,1,-7.905190462961231e-4,-1,0
2018-02-11,0.5621704633240738,0.5621704633240738,0.5621704633240738,BB,2018,2018,1,1,0.07688983857870374,1,0
2018-02-12,0.5238294634166668,0.5238294634166668,0.5238294634166668,BB,2018,2018,1,1,-0.038340999907407025,-1,0
2018-02-13,0.5005108038750001,0.5005108038750001,0.5005108038750001,BB,2018,2018,1,1,-0.023318659541666675,-1,0
2018-02-14,0.4914413150555552,0.4914413150555552,0.4914413150555552,BB,2018,2018,1,1,-0.009069488819444915,-1,0
2018-02-15,0.48802666933333305,0.48802666933333305,0.48802666933333305,BB,2018,2018,1,1,-0.003414645722222165,-1,0
2018-02-16,0.4881942622037032,0.4881942622037032,0.4881942622037032,BB,2018,2018,1,1,1.6759287037015902e-4,1,0
2018-02-17,0.48925765076851807,0.48925765076851807,0.48925765076851807,BB,2018,2018,1,1,0.00106338856481486,1,0
2018-02-18,0.5052641861666662,0.5052641861666662,0.5052641861666662,BB,2018,2018,1,1,0.01600653539814817,1,0
2018-02-19,0.5019366415277775,0.5019366415277775,0.5019366415277775,BB,2018,2018,1,1,-0.0033275446388887353,-1,0
2018-02-20,0.49675979218055544,0.49675979218055544,0.49675979218055544,BB,2018,2018,1,1,-0.005176849347222068,-1,0
2018-02-21,0.4930601205555552,0.4930601205555552,0.4930601205555551,BB,2018,2018,1,1,-0.0036996716250003447,-1,0
2018-02-22,0.4924132356805556,0.4924132356805556,0.4924132356805556,BB,2018,2018,1,1,-6.46884874999476e-4,-1,0
2018-02-23,0.4966935811944447,0.4966935811944447,0.4966935811944447,BB,2018,2018,1,1,0.004280345513889061,1,0
2018-02-24,0.49861547013888874,0.49861547013888874,0.49861547013888874,BB,2018,2018,1,1,0.0019218889444440612,1,0
2018-02-25,0.5038914589305553,0.5038914589305553,0.5038914589305553,BB,2018,2018,1,1,0.005275988791666575,1,0
2018-02-26,0.5007477943564812,0.5007477943564812,0.5007477943564812,BB,2018,2018,1,1,-0.003143664574074112,-1,0
2018-02-27,0.497913586476852,0.497913586476852,0.497913586476852,BB,2018,2018,1,1,-0.0028342078796291803,-1,0
2018-02-28,0.4980250003287036,0.4980250003287036,0.4980250003287036,BB,2018,2018,1,1,1.1141385185159391e-4,1,0
2018-03-01,0.4982984599629628,0.4982984599629628,0.4982984599629628,BB,2018,2018,1,1,2.7345963425917663e-4,1,0
2018-03-02,0.5034142913425927,0.5034142913425927,0.5034142913425927,BB,2018,2018,1,1,0.005115831379629954,1,0
2018-03-03,0.4989596256388886,0.4989596256388886,0.4989596256388886,BB,2018,2018,1,1,-0.004454665703704119,-1,0
2018-03-04,0.496199536296296,0.496199536296296,0.496199536296296,BB,2018,2018,1,1,-0.002760089342592642,-1,0
2018-03-05,0.494555178784722,0.494555178784722,0.494555178784722,BB,2018,2018,1,1,-0.0016443575115739906,-1,0
2018-03-06,0.4957725285462957,0.4957725285462957,0.4957725285462957,BB,2018,2018,1,1,0.0012173497615737272,1,0
2018-03-07,0.5173975559120368,0.5173975559120368,0.5173975559120368,BB,2018,2018,1,1,0.021625027365741123,1,0
2018-03-08,0.5108643845462959,0.5108643845462959,0.5108643845462959,BB,2018,2018,1,1,-0.006533171365740942,-1,0
2018-03-09,0.5034245593564813,0.5034245593564813,0.5034245593564813,BB,2018,2018,1,1,-0.007439825189814564,-1,0
2018-03-10,0.5016590510833334,0.5016590510833334,0.5016590510833334,BB,2018,2018,1,1,-0.00176550827314792,-1,0
2018-03-11,0.5012015933611115,0.5012015933611115,0.5012015933611115,BB,2018,2018,1,1,-4.5745772222194336e-4,-1,0
2018-03-12,0.5001177867916666,0.5001177867916666,0.5001177867916666,BB,2018,2018,1,1,-0.001083806569444845,-1,0
2018-03-13,0.5021614756249997,0.5021614756249997,0.5021614756249997,BB,2018,2018,1,1,0.002043688833333057,1,0
2018-03-14,0.49953675883333337,0.49953675883333337,0.49953675883333337,BB,2018,2018,1,1,-0.002624716791666315,-1,0
2018-03-15,0.4991830434583332,0.4991830434583332,0.4991830434583332,BB,2018,2018,1,1,-3.5371537500017425e-4,-1,0
2018-03-16,0.4981969600555555,0.4981969600555555,0.4981969600555555,BB,2018,2018,1,1,-9.86083402777671e-4,-1,0
2018-03-17,0.49793247018055586,0.49793247018055586,0.49793247018055586,BB,2018,2018,1,1,-2.644898749996627e-4,-1,0
2018-03-18,0.49728948006944473,0.49728948006944473,0.49728948006944473,BB,2018,2018,1,1,-6.429901111111302e-4,-1,0
2018-03-19,0.4974300456388891,0.4974300456388891,0.4974300456388891,BB,2018,2018,1,1,1.4056556944436194e-4,1,0
2018-03-20,0.5037852380972224,0.5037852380972224,0.5037852380972224,BB,2018,2018,1,1,0.006355192458333325,1,0
2018-03-21,0.5142033774305553,0.5142033774305553,0.5142033774305553,BB,2018,2018,1,1,0.01041813933333291,1,0
2018-03-22,0.5103613698888891,0.5103613698888891,0.5103613698888891,BB,2018,2018,1,1,-0.0038420075416661925,-1,0
2018-03-23,0.5146371124999997,0.5146371124999997,0.5146371124999997,BB,2018,2018,1,1,0.004275742611110522,1,0
2018-03-24,0.5104828157083332,0.5104828157083332,0.5104828157083332,BB,2018,2018,1,1,-0.004154296791666456,-1,0
2018-03-25,0.5086320947222219,0.5086320947222219,0.5086320947222219,BB,2018,2018,1,1,-0.0018507209861112761,-1,0
2018-03-26,0.5076556892175923,0.5076556892175923,0.5076556892175923,BB,2018,2018,1,1,-9.764055046296294e-4,-1,0
2018-03-27,0.5064006310601847,0.5064006310601847,0.5064006310601847,BB,2018,2018,1,1,-0.0012550581574075625,-1,0
2018-03-28,0.5071163234305551,0.5071163234305551,0.5071163234305551,BB,2018,2018,1,1,7.15692370370391e-4,1,0
2018-03-29,0.5049331312361109,0.5049331312361109,0.5049331312361109,BB,2018,2018,1,1,-0.0021831921944441834,-1,0
2018-03-30,0.5015613279166667,0.5015613279166667,0.5015613279166667,BB,2018,2018,1,1,-0.0033718033194442,-1,0
2018-03-31,0.4987917967222219,0.4987917967222219,0.4987917967222219,BB,2018,2018,1,1,-0.002769531194444841,-1,0
2018-04-01,0.4991426795416663,0.4991426795416663,0.4991426795416663,BB,2018,2018,1,1,3.5088281944439803e-4,1,0
2018-04-02,0.4982946832222217,0.4982946832222217,0.4982946832222217,BB,2018,2018,1,1,-8.479963194445994e-4,-1,0
2018-04-03,0.49851916324999945,0.49851916324999945,0.49851916324999945,BB,2018,2018,1,1,2.2448002777775145e-4,1,0
2018-04-04,0.4991072725972221,0.4991072725972221,0.4991072725972221,BB,2018,2018,1,1,5.881093472226429e-4,1,0
2018-04-05,0.4964425459583328,0.4964425459583328,0.4964425459583328,BB,2018,2018,1,1,-0.002664726638889281,-1,0
2018-04-06,0.4959100255138884,0.4959100255138884,0.4959100255138884,BB,2018,2018,1,1,-5.325204444444065e-4,-1,0
2018-04-07,0.49511513961111064,0.49511513961111064,0.49511513961111064,BB,2018,2018,1,1,-7.948859027777644e-4,-1,0
2018-04-08,0.494281306069444,0.494281306069444,0.494281306069444,BB,2018,2018,1,1,-8.33833541666662e-4,-1,0
2018-04-09,0.4951155821979161,0.4951155821979161,0.4951155821979161,BB,2018,2018,1,1,8.342761284721445e-4,1,0
2018-04-10,0.4961968217638885,0.4961968217638885,0.4961968217638885,BB,2018,2018,1,1,0.0010812395659723917,1,0
2018-04-11,0.4949239421111107,0.4949239421111107,0.4949239421111107,BB,2018,2018,1,1,-0.0012728796527778363,-1,0
2018-04-12,0.492987536319444,0.492987536319444,0.492987536319444,BB,2018,2018,1,1,-0.0019364057916667066,-1,0
2018-04-13,0.48825610633333294,0.48825610633333294,0.48825610633333294,BB,2018,2018,1,1,-0.004731429986111035,-1,0
2018-04-14,0.48325629170833295,0.48325629170833295,0.48325629170833295,BB,2018,2018,1,1,-0.0049998146249999875,-1,0
2018-04-15,0.4836090628981477,0.4836090628981477,0.4836090628981477,BB,2018,2018,1,1,3.52771189814749e-4,1,0
2018-04-16,0.5153741670601847,0.5153741670601847,0.5153741670601847,BB,2018,2018,1,1,0.03176510416203698,1,0
2018-04-17,0.5016020459027776,0.5016020459027776,0.5016020459027776,BB,2018,2018,1,1,-0.013772121157407113,-1,0
2018-04-18,0.4960435096944441,0.4960435096944441,0.4960435096944441,BB,2018,2018,1,1,-0.005558536208333464,-1,0
2018-04-19,0.4945560639583329,0.4945560639583329,0.4945560639583329,BB,2018,2018,1,1,-0.0014874457361112037,-1,0
2018-04-20,0.4931943128749998,0.4931943128749998,0.4931943128749998,BB,2018,2018,1,1,-0.0013617510833330848,-1,0
2018-04-21,0.4914997365138893,0.4914997365138893,0.4914997365138893,BB,2018,2018,1,1,-0.0016945763611105336,-1,0
2018-04-22,0.4905430408750005,0.4905430408750005,0.4905430408750005,BB,2018,2018,1,1,-9.566956388887826e-4,-1,0
2018-04-23,0.4892305054444449,0.4892305054444449,0.4892305054444449,BB,2018,2018,1,1,-0.0013125354305555947,-1,0
2018-04-24,0.4886477071388888,0.4886477071388888,0.4886477071388888,BB,2018,2018,1,1,-5.827983055561314e-4,-1,0
2018-04-25,0.4953202638425922,0.4953202638425922,0.4953202638425922,BB,2018,2018,1,1,0.006672556703703425,1,0
2018-04-26,0.489603222546296,0.489603222546296,0.489603222546296,BB,2018,2018,1,1,-0.005717041296296188,-1,0
2018-04-27,0.49625630543055554,0.49625630543055554,0.49625630543055554,BB,2018,2018,1,1,0.006653082884259531,1,0
2018-04-28,0.49667623179166687,0.49667623179166687,0.49667623179166687,BB,2018,2018,1,1,4.199263611113224e-4,1,0
2018-04-29,0.4931903000879631,0.4931903000879631,0.4931903000879631,BB,2018,2018,1,1,-0.0034859317037037596,-1,0
2018-04-30,0.49146905049537054,0.49146905049537054,0.49146905049537054,BB,2018,2018,1,1,-0.0017212495925925664,-1,0
2018-05-01,0.4898759740416668,0.4898759740416668,0.4898759740416668,BB,2018,2018,1,1,-0.0015930764537037678,-1,0
2018-05-02,0.48737730597222234,0.48737730597222234,0.48737730597222234,BB,2018,2018,1,1,-0.002498668069444432,-1,0
2018-05-03,0.4816488164305557,0.4816488164305557,0.48164881643055574,BB,2018,2018,1,1,-0.005728489541666604,-1,0
2018-05-04,0.47369783298611096,0.47369783298611096,0.47369783298611096,BB,2018,2018,1,1,-0.007950983444444781,-1,0
2018-05-05,0.4646541912361114,0.4646541912361114,0.4646541912361114,BB,2018,2018,1,1,-0.009043641749999554,-1,0
2018-05-06,0.4590421905416665,0.4590421905416665,0.4590421905416665,BB,2018,2018,1,1,-0.005612000694444896,-1,0
2018-05-07,0.457651759833333,0.457651759833333,0.457651759833333,BB,2018,2018,1,1,-0.001390430708333501,-1,0
2018-05-08,0.4513510940694443,0.4513510940694443,0.4513510940694443,BB,2018,2018,1,1,-0.006300665763888713,-1,0
2018-05-09,0.442893673296296,0.442893673296296,0.442893673296296,BB,2018,2018,1,1,-0.008457420773148316,-1,0
2018-05-10,0.43426724337499994,0.43426724337499994,0.43426724337499994,BB,2018,2018,1,1,-0.00862642992129603,-1,0
2018-05-11,0.42496808150925947,0.42496808150925947,0.42496808150925947,BB,2018,2018,1,1,-0.00929916186574048,-1,0
2018-05-12,0.41339307927777785,0.41339307927777785,0.41339307927777785,BB,2018,2018,1,1,-0.011575002231481613,-1,0
2018-05-13,0.4757411677499998,0.4757411677499998,0.4757411677499998,BB,2018,2018,1,1,0.06234808847222195,1,0
2018-05-14,0.4829383373472221,0.4829383373472221,0.4829383373472221,BB,2018,2018,1,1,0.007197169597222275,1,0
2018-05-15,0.4734407785694447,0.4734407785694447,0.4734407785694447,BB,2018,2018,1,1,-0.00949755877777736,-1,0
2018-05-16,0.4984848185138888,0.4984848185138888,0.4984848185138888,BB,2018,2018,1,1,0.025044039944444096,1,0
2018-05-17,0.4982403925740742,0.4982403925740742,0.4982403925740742,BB,2018,2018,1,1,-2.444259398146076e-4,-1,0
2018-05-18,0.5356944485231482,0.5356944485231482,0.5356944485231482,BB,2018,2018,1,1,0.03745405594907397,1,0
2018-05-19,0.5528592630972221,0.5528592630972221,0.5528592630972221,BB,2018,2018,1,1,0.017164814574073928,1,0
2018-05-20,0.5277668336620368,0.5277668336620368,0.5277668336620368,BB,2018,2018,1,1,-0.025092429435185304,-1,0
2018-05-21,0.4970854180462962,0.4970854180462962,0.4970854180462962,BB,2018,2018,1,1,-0.030681415615740615,-1,0
2018-05-22,0.4879494821944445,0.4879494821944445,0.4879494821944445,BB,2018,2018,1,1,-0.009135935851851684,-1,0
2018-05-23,0.4947681515555556,0.4947681515555556,0.4947681515555556,BB,2018,2018,1,1,0.006818669361111085,1,0
2018-05-24,0.48447004176388886,0.48447004176388886,0.48447004176388886,BB,2018,2018,1,1,-0.010298109791666732,-1,0
2018-05-25,0.4762527980972224,0.4762527980972224,0.4762527980972224,BB,2018,2018,1,1,-0.008217243666666485,-1,0
2018-05-26,0.4667800241805557,0.4667800241805557,0.4667800241805557,BB,2018,2018,1,1,-0.009472773916666677,-1,0
2018-05-27,0.4583567120972222,0.4583567120972222,0.4583567120972222,BB,2018,2018,1,1,-0.008423312083333523,-1,0
2018-05-28,0.4598867641898146,0.4598867641898146,0.4598867641898146,BB,2018,2018,1,1,0.0015300520925924377,1,0
2018-05-29,0.459353417583333,0.459353417583333,0.459353417583333,BB,2018,2018,1,1,-5.333466064816328e-4,-1,0
2018-05-30,0.4571262027546292,0.4571262027546292,0.4571262027546292,BB,2018,2018,1,1,-0.002227214828703805,-1,0
2018-05-31,0.4517246373333335,0.4517246373333335,0.4517246373333335,BB,2018,2018,1,1,-0.005401565421295662,-1,0
2018-06-01,0.45320535575,0.45320535575,0.45320535575,BB,2018,2018,1,1,0.001480718416666471,1,0
2018-06-02,0.45106500595833326,0.45106500595833326,0.45106500595833326,BB,2018,2018,1,1,-0.002140349791666718,-1,0
2018-06-03,0.4587738059027775,0.4587738059027775,0.4587738059027775,BB,2018,2018,1,1,0.0077087999444442334,1,0
2018-06-04,0.4679095057083331,0.4679095057083331,0.4679095057083331,BB,2018,2018,1,1,0.00913569980555562,1,0
2018-06-05,0.4626834407083333,0.4626834407083333,0.4626834407083333,BB,2018,2018,1,1,-0.005226064999999835,-1,0
2018-06-06,0.45171153676388903,0.45171153676388903,0.45171153676388903,BB,2018,2018,1,1,-0.01097190394444425,-1,0
2018-06-07,0.4382391944027779,0.4382391944027779,0.4382391944027779,BB,2018,2018,1,1,-0.013472342361111111,-1,0
2018-06-08,0.4237301367083334,0.4237301367083334,0.4237301367083334,BB,2018,2018,1,1,-0.014509057694444494,-1,0
2018-06-09,0.41762833994907417,0.41762833994907417,0.41762833994907417,BB,2018,2018,1,1,-0.006101796759259259,-1,0
2018-06-10,0.4579514206064815,0.4579514206064815,0.4579514206064815,BB,2018,2018,1,1,0.040323080657407306,1,0
2018-06-11,0.4974163549537036,0.4974163549537036,0.4974163549537036,BB,2018,2018,1,1,0.03946493434722215,1,0
2018-06-12,0.49259652562962974,0.49259652562962974,0.49259652562962974,BB,2018,2018,1,1,-0.0048198293240738765,-1,0
2018-06-13,0.4798299616944446,0.4798299616944446,0.4798299616944446,BB,2018,2018,1,1,-0.01276656393518516,-1,0
2018-06-14,0.4685234621249999,0.4685234621249999,0.4685234621249999,BB,2018,2018,1,1,-0.011306499569444683,-1,0
2018-06-15,0.4550436843055557,0.4550436843055557,0.4550436843055557,BB,2018,2018,1,1,-0.013479777819444205,-1,0
2018-06-16,0.44026517976388896,0.44026517976388896,0.44026517976388896,BB,2018,2018,1,1,-0.014778504541666737,-1,0
2018-06-17,0.42299048563888897,0.42299048563888897,0.42299048563888897,BB,2018,2018,1,1,-0.01727469412499999,-1,0
2018-06-18,0.4059778029027779,0.4059778029027779,0.4059778029027779,BB,2018,2018,1,1,-0.017012682736111062,-1,0
2018-06-19,0.3888504016666665,0.3888504016666665,0.3888504016666665,BB,2018,2018,1,1,-0.017127401236111395,-1,0
2018-06-20,0.3732331066111111,0.3732331066111111,0.3732331066111111,BB,2018,2018,1,1,-0.015617295055555425,-1,0
2018-06-21,0.36083571908333345,0.36083571908333345,0.36083571908333345,BB,2018,2018,1,1,-0.012397387527777637,-1,0
2018-06-22,0.3557116260833333,0.3557116260833333,0.3557116260833333,BB,2018,2018,1,1,-0.005124093000000163,-1,0
2018-06-23,0.36938047698611126,0.36938047698611126,0.36938047698611126,BB,2018,2018,1,1,0.013668850902777974,1,0
2018-06-24,0.3619837302453705,0.3619837302453705,0.3619837302453705,BB,2018,2018,1,1,-0.007396746740740756,-1,0
2018-06-25,0.3782637252777779,0.3782637252777779,0.3782637252777779,BB,2018,2018,1,1,0.0162799950324074,1,0
2018-06-26,0.3713721176111113,0.3713721176111113,0.3713721176111113,BB,2018,2018,1,1,-0.006891607666666633,-1,0
2018-06-27,0.3570223911666666,0.3570223911666666,0.3570223911666666,BB,2018,2018,1,1,-0.014349726444444655,-1,0
2018-06-28,0.3434710913194447,0.3434710913194447,0.3434710913194447,BB,2018,2018,1,1,-0.01355129984722192,-1,0
2018-06-29,0.32434461400000025,0.32434461400000025,0.32434461400000025,BB,2018,2018,1,1,-0.019126477319444446,-1,0
2018-06-30,0.3026996407222224,0.3026996407222224,0.3026996407222224,BB,2018,2018,1,1,-0.021644973277777868,-1,0
2018-07-01,0.28145736242592584,0.28145736242592584,0.28145736242592584,BB,2018,2018,1,1,-0.021242278296296546,-1,0
2018-07-02,0.25608132336574063,0.25608132336574063,0.25608132336574063,BB,2018,2018,1,1,-0.025376039060185207,-1,0
2018-07-03,0.23121443616666656,0.23121443616666656,0.23121443616666656,BB,2018,2018,1,1,-0.024866887199074067,-1,0
2018-07-04,0.208290209986111,0.208290209986111,0.208290209986111,BB,2018,2018,1,1,-0.022924226180555562,-1,0
2018-07-05,0.18422269356944465,0.18422269356944465,0.18422269356944465,BB,2018,2018,1,1,-0.02406751641666635,-1,0
2018-07-06,0.16012755973611137,0.16012755973611137,0.16012755973611137,BB,2018,2018,1,1,-0.024095133833333282,-1,0
2018-07-07,0.13705934531481495,0.13705934531481495,0.13705934531481495,BB,2018,2018,1,1,-0.023068214421296418,-1,0
2018-07-08,0.10742703746296306,0.10742703746296306,0.10742703746296306,BB,2018,2018,1,1,-0.02963230785185189,-1,0
